epoch,batch,id,mem (cpu),gpu,gpu (gb?)
4,3,after training main model,59.76819302,34396672,0.034396672
4,4,before training anything,59.77000755,34396672,0.034396672
4,4,before training adversary (1),59.77092915,34396672,0.034396672
4,4,after training adversary (1),59.79704525,34906624,0.034906624
4,4,after training adversary (2),59.85187021,35365120,0.03536512
4,4,before training main model,59.83594906,35365120,0.03536512
4,4,after compiling,59.83623987,35365632,0.035365632
4,4,after training main model,59.91371162,42996736,0.042996736
4,5,before training anything,59.92937062,1115392,0.001115392
4,5,before training adversary (1),59.92829747,600064,0.000600064
4,5,after training adversary (1),59.96474368,1396480,0.00139648
4,5,after training adversary (2),59.99013478,1913344,0.001913344
4,5,before training main model,59.99113011,1913344,0.001913344
4,5,after compiling,59.99113011,1636608,0.001636608
4,5,after training main model,60.065792,9834496,0.009834496
4,6,before training anything,60.06478848,9834496,0.009834496
4,6,before training adversary (1),60.10533888,9834496,0.009834496
4,6,after training adversary (1),60.0772567,10505472,0.010505472
4,6,after training adversary (2),60.108288,11056128,0.011056128
4,6,before training main model,60.1085952,11056128,0.011056128
4,6,after compiling,60.10986496,11056640,0.01105664
4,6,after training main model,60.14317773,18867712,0.018867712
4,7,before training anything,60.16229376,18867712,0.018867712
4,7,before training adversary (1),60.13383885,18867712,0.018867712
4,7,after training adversary (1),60.14714266,19551744,0.019551744
4,7,after training adversary (2),60.19252224,20020224,0.020020224
4,7,before training main model,60.20526899,20020224,0.020020224
4,7,after compiling,60.20626022,20020736,0.020020736
4,7,after training main model,60.25483469,27718912,0.027718912
4,8,before training anything,60.25275392,27718912,0.027718912
4,8,before training adversary (1),60.25183232,27718912,0.027718912
4,8,after training adversary (1),60.28716032,28225280,0.02822528
4,8,after training adversary (2),60.30170112,28801024,0.028801024
4,8,before training main model,60.30591181,28801024,0.028801024
4,8,after compiling,60.41571328,28801536,0.028801536
4,8,after training main model,60.36931789,36431360,0.03643136
4,9,before training anything,60.37281178,36431360,0.03643136
4,9,before training adversary (1),60.39329178,36431360,0.03643136
4,9,after training adversary (1),60.42666598,36954624,0.036954624
4,9,after training adversary (2),60.46951834,37551104,0.037551104
4,9,before training main model,60.47193498,37551104,0.037551104
4,9,after compiling,60.47253709,37551616,0.037551616
4,9,after training main model,60.54674022,45231872,0.045231872
4,10,before training anything,60.5266903,1115904,0.001115904
4,10,before training adversary (1),60.52437606,594176,0.000594176
4,10,after training adversary (1),60.5831168,1164544,0.001164544
4,10,after training adversary (2),60.62080819,1747456,0.001747456
4,10,before training main model,60.6210007,1747456,0.001747456
4,10,after compiling,60.62269645,1454336,0.001454336
4,10,after training main model,60.73973965,8998656,0.008998656
4,11,before training anything,60.74639974,8998656,0.008998656
4,11,before training adversary (1),60.74370048,8998656,0.008998656
4,11,after training adversary (1),60.73947341,9636096,0.009636096
4,11,after training adversary (2),60.75652915,10151424,0.010151424
4,11,before training main model,60.75908506,10151424,0.010151424
4,11,after compiling,60.75723366,10151936,0.010151936
4,11,after training main model,60.8176169,18316544,0.018316544
4,12,before training anything,60.84818534,18316544,0.018316544
4,12,before training adversary (1),60.82504294,18316544,0.018316544
4,12,after training adversary (1),60.84672307,18950656,0.018950656
4,12,after training adversary (2),60.8991232,19575040,0.01957504
4,12,before training main model,60.91349197,19575040,0.01957504
4,12,after compiling,60.89351168,19575552,0.019575552
4,12,after training main model,60.97206477,27266048,0.027266048
4,13,before training anything,60.95876096,27266048,0.027266048
4,13,before training adversary (1),60.95992422,27266048,0.027266048
4,13,after training adversary (1),60.97246208,27835392,0.027835392
4,13,after training adversary (2),61.00627046,28483840,0.02848384
4,13,before training main model,61.00011008,28483840,0.02848384
4,13,after compiling,60.99868467,28484352,0.028484352
4,13,after training main model,61.03960371,36373760,0.03637376
4,14,before training anything,61.03082598,36373760,0.03637376
4,14,before training adversary (1),61.02316237,36373760,0.03637376
4,14,after training adversary (1),61.06000998,36989440,0.03698944
4,14,after training adversary (2),61.07485798,37509376,0.037509376
4,14,before training main model,61.06906624,37509376,0.037509376
4,14,after compiling,61.06272563,37509888,0.037509888
4,14,after training main model,61.15413606,45306112,0.045306112
4,15,before training anything,61.13739981,1121792,0.001121792
4,15,before training adversary (1),61.13492173,625408,0.000625408
4,15,after training adversary (1),61.17858509,1098752,0.001098752
4,15,after training adversary (2),61.1954729,1768192,0.001768192
4,15,before training main model,61.19492813,1768192,0.001768192
4,15,after compiling,61.18618317,1497344,0.001497344
4,15,after training main model,61.35015424,9382144,0.009382144
4,16,before training anything,61.3535744,9382144,0.009382144
4,16,before training adversary (1),61.35015014,9382144,0.009382144
4,16,after training adversary (1),61.36521523,10033408,0.010033408
4,16,after training adversary (2),61.37926861,10542848,0.010542848
4,16,before training main model,61.37665126,10542848,0.010542848
4,16,after compiling,61.37044173,10543360,0.01054336
4,16,after training main model,61.43347507,18737664,0.018737664
4,17,before training anything,61.43526912,18737664,0.018737664
4,17,before training adversary (1),61.43046042,18737664,0.018737664
4,17,after training adversary (1),61.47179315,19262976,0.019262976
4,17,after training adversary (2),61.48764877,19853824,0.019853824
4,17,before training main model,61.57672448,19853824,0.019853824
4,17,after compiling,61.49935923,19854336,0.019854336
4,17,after training main model,61.57716275,27462400,0.0274624
4,18,before training anything,61.57896499,27462400,0.0274624
4,18,before training adversary (1),61.57268992,27462400,0.0274624
4,18,after training adversary (1),61.58820966,27970560,0.02797056
4,18,after training adversary (2),61.60932045,28434432,0.028434432
4,18,before training main model,61.60299213,28434432,0.028434432
4,18,after compiling,61.60611738,28434944,0.028434944
4,18,after training main model,61.65418803,36592128,0.036592128
4,19,before training anything,61.65098496,36592128,0.036592128
4,19,before training adversary (1),61.6522793,36592128,0.036592128
4,19,after training adversary (1),61.67486464,37155840,0.03715584
4,19,after training adversary (2),61.69273139,37742336,0.037742336
4,19,before training main model,61.69126093,37742336,0.037742336
4,19,after compiling,61.70428621,37742848,0.037742848
4,19,after training main model,61.78883584,45151744,0.045151744
4,20,before training anything,61.79261235,1258752,0.001258752
4,20,before training adversary (1),61.79321037,634624,0.000634624
4,20,after training adversary (1),61.82458573,1387008,0.001387008
4,20,after training adversary (2),61.84807629,2083328,0.002083328
4,20,before training main model,61.84497562,2083328,0.002083328
4,20,after compiling,61.84330854,1758976,0.001758976
4,20,after training main model,61.95007898,9688832,0.009688832
4,21,before training anything,61.94808013,9688832,0.009688832
4,21,before training adversary (1),61.94854707,9688832,0.009688832
4,21,after training adversary (1),61.98064333,10240768,0.010240768
4,21,after training adversary (2),62.00598118,10929408,0.010929408
4,21,before training main model,62.03383808,10929408,0.010929408
4,21,after compiling,62.00905728,10929920,0.01092992
4,21,after training main model,62.0648489,19037184,0.019037184
4,22,before training anything,62.05698048,19037184,0.019037184
4,22,before training adversary (1),62.05292134,19037184,0.019037184
4,22,after training adversary (1),62.08964608,19674368,0.019674368
4,22,after training adversary (2),62.11482829,20192768,0.020192768
4,22,before training main model,62.11523789,20192768,0.020192768
4,22,after compiling,62.1169623,20193280,0.02019328
4,22,after training main model,62.17411789,28164608,0.028164608
4,23,before training anything,62.176768,28164608,0.028164608
4,23,before training adversary (1),62.22218035,28164608,0.028164608
4,23,after training adversary (1),62.22280294,28680448,0.028680448
4,23,after training adversary (2),62.23245722,29244928,0.029244928
4,23,before training main model,62.22726349,29244928,0.029244928
4,23,after compiling,62.2254121,29245440,0.02924544
4,23,after training main model,62.28294861,37399040,0.03739904
4,24,before training anything,62.28700774,37399040,0.03739904
4,24,before training adversary (1),62.28532429,37399040,0.03739904
4,24,after training adversary (1),62.30524314,37930496,0.037930496
4,24,after training adversary (2),62.33042944,38479616,0.038479616
4,24,before training main model,62.32877056,38479616,0.038479616
4,24,after compiling,62.36604826,38480128,0.038480128
4,24,after training main model,62.44091494,46706176,0.046706176
4,25,before training anything,62.44516659,1192960,0.00119296
4,25,before training adversary (1),62.47457178,609024,0.000609024
4,25,after training adversary (1),62.48469299,1338112,0.001338112
4,25,after training adversary (2),62.5008681,1904384,0.001904384
4,25,before training main model,62.49933619,1904384,0.001904384
4,25,after compiling,62.49818522,1624320,0.00162432
4,25,after training main model,62.6175959,10161408,0.010161408
4,26,before training anything,62.61420851,10161408,0.010161408
4,26,before training adversary (1),62.61434368,10161408,0.010161408
4,26,after training adversary (1),62.63735501,10664192,0.010664192
4,26,after training adversary (2),62.66364314,11207168,0.011207168
4,26,before training main model,62.66175078,11207168,0.011207168
4,26,after compiling,62.66211942,11207680,0.01120768
4,26,after training main model,62.72355123,18981120,0.01898112
4,27,before training anything,62.77126963,18981120,0.01898112
4,27,before training adversary (1),62.86576435,18981120,0.01898112
4,27,after training adversary (1),62.76354458,19475712,0.019475712
4,27,after training adversary (2),62.78247629,20100864,0.020100864
4,27,before training main model,62.77719654,20100864,0.020100864
4,27,after compiling,62.77731942,20101376,0.020101376
4,27,after training main model,62.83603149,27931648,0.027931648
4,28,before training anything,62.83473306,27931648,0.027931648
4,28,before training adversary (1),62.83763712,27931648,0.027931648
4,28,after training adversary (1),62.85882573,28585728,0.028585728
4,28,after training adversary (2),62.8836352,29072896,0.029072896
4,28,before training main model,62.88228352,29072896,0.029072896
4,28,after compiling,62.89184768,29073408,0.029073408
4,28,after training main model,62.95792435,36157184,0.036157184
4,29,before training anything,62.97318605,36157184,0.036157184
4,29,before training adversary (1),62.96528486,36157184,0.036157184
4,29,after training adversary (1),62.98514637,36645120,0.03664512
4,29,after training adversary (2),63.0026281,37211392,0.037211392
4,29,before training main model,63.00462694,37211392,0.037211392
4,29,after compiling,63.00350054,37211904,0.037211904
4,29,after training main model,63.06039398,44553728,0.044553728
4,30,before training anything,63.05672806,1178112,0.001178112
4,30,before training adversary (1),63.05733837,637696,0.000637696
4,30,after training adversary (1),63.10309478,1190400,0.0011904
4,30,after training adversary (2),63.11757414,1703680,0.00170368
4,30,before training main model,63.12196506,1703680,0.00170368
4,30,after compiling,63.12107213,1404928,0.001404928
4,30,after training main model,63.26032794,9769216,0.009769216
4,31,before training anything,63.25946778,9769216,0.009769216
4,31,before training adversary (1),63.2587305,9769216,0.009769216
4,31,after training adversary (1),63.27450829,10290688,0.010290688
4,31,after training adversary (2),63.30648576,10804480,0.01080448
4,31,before training main model,63.30936115,10804480,0.01080448
4,31,after compiling,63.30151322,10804992,0.010804992
4,31,after training main model,63.36960102,18985984,0.018985984
4,32,before training anything,63.36833536,18985984,0.018985984
4,32,before training adversary (1),63.36752435,18985984,0.018985984
4,32,after training adversary (1),63.40122624,19605504,0.019605504
4,32,after training adversary (2),63.4155049,20139264,0.020139264
4,32,before training main model,63.41419008,20139264,0.020139264
4,32,after compiling,63.42316032,20139776,0.020139776
4,32,after training main model,63.46860544,28139776,0.028139776
4,33,before training anything,63.46865869,28139776,0.028139776
4,33,before training adversary (1),63.47081728,28139776,0.028139776
4,33,after training adversary (1),63.49836288,28681216,0.028681216
4,33,after training adversary (2),63.5217961,29178112,0.029178112
4,33,before training main model,63.51796634,29178112,0.029178112
4,33,after compiling,63.51382938,29178624,0.029178624
4,33,after training main model,63.57775565,36480256,0.036480256
4,34,before training anything,63.61515622,36480256,0.036480256
4,34,before training adversary (1),63.61426739,36480256,0.036480256
4,34,after training adversary (1),63.6415017,36988928,0.036988928
4,34,after training adversary (2),63.6484567,37553152,0.037553152
4,34,before training main model,63.64683469,37553152,0.037553152
4,34,after compiling,63.64554035,37553664,0.037553664
4,34,after training main model,63.71141222,45661184,0.045661184
4,35,before training anything,63.71606118,1104128,0.001104128
4,35,before training adversary (1),63.71639706,616448,0.000616448
4,35,after training adversary (1),63.76646656,1270528,0.001270528
4,35,after training adversary (2),63.83857254,1843200,0.0018432
4,35,before training main model,63.79979981,1843200,0.0018432
4,35,after compiling,63.79774362,1535488,0.001535488
4,35,after training main model,63.93255117,9919488,0.009919488
4,36,before training anything,63.92750899,9919488,0.009919488
4,36,before training adversary (1),63.92634163,9919488,0.009919488
4,36,after training adversary (1),63.94935296,10446080,0.01044608
4,36,after training adversary (2),63.96623258,10947584,0.010947584
4,36,before training main model,63.96064154,10947584,0.010947584
4,36,after compiling,63.9655936,10948096,0.010948096
4,36,after training main model,64.02463744,18797568,0.018797568
4,37,before training anything,64.02350694,18797568,0.018797568
4,37,before training adversary (1),64.01774797,18797568,0.018797568
4,37,after training adversary (1),64.05101568,19395072,0.019395072
4,37,after training adversary (2),64.08435302,19873024,0.019873024
4,37,before training main model,64.0907305,19873024,0.019873024
4,37,after compiling,64.09143501,19873536,0.019873536
4,37,after training main model,64.15154381,27686912,0.027686912
4,38,before training anything,64.14907392,27686912,0.027686912
4,38,before training adversary (1),64.14285619,27686912,0.027686912
4,38,after training adversary (1),64.17004134,28168448,0.028168448
4,38,after training adversary (2),64.19058688,28677632,0.028677632
4,38,before training main model,64.19132416,28677632,0.028677632
4,38,after compiling,64.19132416,28678144,0.028678144
4,38,after training main model,64.24280269,36011776,0.036011776
4,39,before training anything,64.26735002,36011776,0.036011776
4,39,before training adversary (1),64.24503501,36011776,0.036011776
4,39,after training adversary (1),64.27489075,36481024,0.036481024
4,39,after training adversary (2),64.31377408,37051904,0.037051904
4,39,before training main model,64.30765466,37051904,0.037051904
4,39,after compiling,64.30817485,37052416,0.037052416
4,39,after training main model,64.37400986,44711936,0.044711936
4,40,before training anything,64.3747881,1102080,0.00110208
4,40,before training adversary (1),64.37400576,602112,0.000602112
4,40,after training adversary (1),64.4557865,1138944,0.001138944
4,40,after training adversary (2),64.43791155,1627648,0.001627648
4,40,before training main model,64.43977114,1627648,0.001627648
4,40,after compiling,64.44131533,1349120,0.00134912
4,40,after training main model,64.60148122,9433088,0.009433088
4,41,before training anything,64.60135014,9433088,0.009433088
4,41,before training adversary (1),64.59878605,9433088,0.009433088
4,41,after training adversary (1),64.63116083,9978624,0.009978624
4,41,after training adversary (2),64.6385623,10436864,0.010436864
4,41,before training main model,64.64111411,10436864,0.010436864
4,41,after compiling,64.64253542,10437376,0.010437376
4,41,after training main model,64.70532301,18618624,0.018618624
4,42,before training anything,64.70415565,18618624,0.018618624
4,42,before training adversary (1),64.70528205,18618624,0.018618624
4,42,after training adversary (1),64.72333312,19095040,0.01909504
4,42,after training adversary (2),64.7584809,19572736,0.019572736
4,42,before training main model,64.73163162,19572736,0.019572736
4,42,after compiling,64.73168896,19573248,0.019573248
4,42,after training main model,64.83559629,27164672,0.027164672
4,43,before training anything,64.82829722,27164672,0.027164672
4,43,before training adversary (1),64.85222195,27164672,0.027164672
4,43,after training adversary (1),64.84462797,27671808,0.027671808
4,43,after training adversary (2),64.85201715,28184064,0.028184064
4,43,before training main model,64.84851917,28184064,0.028184064
4,43,after compiling,64.84928922,28184576,0.028184576
4,43,after training main model,64.91803648,35598080,0.03559808
4,44,before training anything,64.9171968,35598080,0.03559808
4,44,before training adversary (1),64.92103475,35598080,0.03559808
4,44,after training adversary (1),64.9414697,36109568,0.036109568
4,44,after training adversary (2),64.98174976,36768768,0.036768768
4,44,before training main model,64.9810985,36768768,0.036768768
4,44,after compiling,64.97478656,36769280,0.03676928
4,44,after training main model,65.03217562,44273152,0.044273152
4,45,before training anything,65.04487322,1122304,0.001122304
4,45,before training adversary (1),65.04662221,614656,0.000614656
4,45,after training adversary (1),65.11783526,1221120,0.00122112
4,45,after training adversary (2),65.12330342,1721088,0.001721088
4,45,before training main model,65.1225088,1721088,0.001721088
4,45,after compiling,65.12159539,1428224,0.001428224
4,45,after training main model,65.24425011,10050560,0.01005056
4,46,before training anything,65.24536013,10050560,0.01005056
4,46,before training adversary (1),65.24466381,10050560,0.01005056
4,46,after training adversary (1),65.27143936,10559744,0.010559744
4,46,after training adversary (2),65.30006221,11066880,0.01106688
4,46,before training main model,65.29662157,11066880,0.01106688
4,46,after compiling,65.29706803,11067392,0.011067392
4,46,after training main model,65.33819187,18732288,0.018732288
4,47,before training anything,65.34135808,18732288,0.018732288
4,47,before training adversary (1),65.36861696,18732288,0.018732288
4,47,after training adversary (1),65.36971059,19311104,0.019311104
4,47,after training adversary (2),65.38559488,19853312,0.019853312
4,47,before training main model,65.38294067,19853312,0.019853312
4,47,after compiling,65.38184704,19853824,0.019853824
4,47,after training main model,65.4609367,27883264,0.027883264
4,48,before training anything,65.46232934,27883264,0.027883264
4,48,before training adversary (1),65.45726259,27883264,0.027883264
4,48,after training adversary (1),65.49392998,28416000,0.028416
4,48,after training adversary (2),65.5128535,28951552,0.028951552
4,48,before training main model,65.51539302,28951552,0.028951552
4,48,after compiling,65.51803085,28952064,0.028952064
4,48,after training main model,65.56537651,37143808,0.037143808
4,49,before training anything,65.57012787,37143808,0.037143808
4,49,before training adversary (1),65.57823386,37143808,0.037143808
4,49,after training adversary (1),65.60908902,37748736,0.037748736
4,49,after training adversary (2),65.6111575,38292992,0.038292992
4,49,before training main model,65.61667072,38292992,0.038292992
4,49,after compiling,65.6218112,38293504,0.038293504
4,49,after training main model,65.68991539,45580800,0.0455808
4,50,after batches are done,65.68885862,45580800,0.0455808
4,50,after model test_on_batch,65.69232384,45709056,0.045709056
4,50,after adv test_on_batch,65.75971123,47177728,0.047177728
4,50,before reloading weights,65.7716183,47179264,0.047179264
4,50,after reloading weights,65.78055578,1207808,0.001207808
5,0,before training anything,65.84497766,1200128,0.001200128
5,0,before training adversary (1),65.84300339,651264,0.000651264
5,0,after training adversary (1),65.84999936,1281280,0.00128128
5,0,after training adversary (2),65.87169997,1910016,0.001910016
5,0,before training main model,65.87083571,1910016,0.001910016
5,0,after compiling,65.87052851,1618432,0.001618432
5,0,after training main model,66.00776909,9079296,0.009079296
5,1,before training anything,65.99771341,9079296,0.009079296
5,1,before training adversary (1),65.99497728,9079296,0.009079296
5,1,after training adversary (1),66.01034138,9744128,0.009744128
5,1,after training adversary (2),66.03045274,10379264,0.010379264
5,1,before training main model,66.02366157,10379264,0.010379264
5,1,after compiling,66.01882829,10379776,0.010379776
5,1,after training main model,66.07542272,18412288,0.018412288
5,2,before training anything,66.11406438,18412288,0.018412288
5,2,before training adversary (1),66.0868096,18412288,0.018412288
5,2,after training adversary (1),66.09340416,18936576,0.018936576
5,2,after training adversary (2),66.11171738,19456768,0.019456768
5,2,before training main model,66.11236864,19456768,0.019456768
5,2,after compiling,66.112512,19457280,0.01945728
5,2,after training main model,66.17216205,27094528,0.027094528
5,3,before training anything,66.16836096,27094528,0.027094528
5,3,before training adversary (1),66.15719936,27094528,0.027094528
5,3,after training adversary (1),66.18690355,27616768,0.027616768
5,3,after training adversary (2),66.22543462,28151552,0.028151552
5,3,before training main model,66.22103962,28151552,0.028151552
5,3,after compiling,66.2213632,28152064,0.028152064
5,3,after training main model,66.27803546,36029184,0.036029184
5,4,before training anything,66.27902259,36029184,0.036029184
5,4,before training adversary (1),66.30446694,36029184,0.036029184
5,4,after training adversary (1),66.32557363,36557312,0.036557312
5,4,after training adversary (2),66.3332905,37014528,0.037014528
5,4,before training main model,66.32986214,37014528,0.037014528
5,4,after compiling,66.36162253,37015040,0.03701504
5,4,after training main model,66.40304538,44183552,0.044183552
5,5,before training anything,66.41292083,1179392,0.001179392
5,5,before training adversary (1),66.41276928,647424,0.000647424
5,5,after training adversary (1),66.4310743,1140224,0.001140224
5,5,after training adversary (2),66.46668902,1674496,0.001674496
5,5,before training main model,66.47079322,1674496,0.001674496
5,5,after compiling,66.45996749,1345280,0.00134528
5,5,after training main model,66.5710551,10220288,0.010220288
5,6,before training anything,66.56865894,10220288,0.010220288
5,6,before training adversary (1),66.56899482,10220288,0.010220288
5,6,after training adversary (1),66.58562867,10739712,0.010739712
5,6,after training adversary (2),66.60920934,11244544,0.011244544
5,6,before training main model,66.63885619,11244544,0.011244544
5,6,after compiling,66.61029888,11245056,0.011245056
5,6,after training main model,66.6904535,19899904,0.019899904
5,7,before training anything,66.68403917,19899904,0.019899904
5,7,before training adversary (1),66.6773504,19899904,0.019899904
5,7,after training adversary (1),66.72608051,20487680,0.02048768
5,7,after training adversary (2),66.73412096,21065984,0.021065984
5,7,before training main model,66.73113498,21065984,0.021065984
5,7,after compiling,66.72836608,21066496,0.021066496
5,7,after training main model,66.79389798,29348352,0.029348352
5,8,before training anything,66.78935552,29348352,0.029348352
5,8,before training adversary (1),66.82820608,29348352,0.029348352
5,8,after training adversary (1),66.80948736,29885184,0.029885184
5,8,after training adversary (2),66.85544038,30421248,0.030421248
5,8,before training main model,66.8582871,30421248,0.030421248
5,8,after compiling,66.87510118,30421760,0.03042176
5,8,after training main model,67.0766039,38116352,0.038116352
5,9,before training anything,67.0672937,38116352,0.038116352
5,9,before training adversary (1),67.06212045,38116352,0.038116352
5,9,after training adversary (1),67.07484672,38666240,0.03866624
5,9,after training adversary (2),67.08985446,39189248,0.039189248
5,9,before training main model,67.09046067,39189248,0.039189248
5,9,after compiling,67.09105459,39189760,0.03918976
5,9,after training main model,67.12287232,46911488,0.046911488
5,10,before training anything,67.07449037,1207296,0.001207296
5,10,before training adversary (1),67.06997248,602368,0.000602368
5,10,after training adversary (1),67.1201321,1138176,0.001138176
5,10,after training adversary (2),67.13048678,1850880,0.00185088
5,10,before training main model,67.12891802,1850880,0.00185088
5,10,after compiling,67.12901222,1563648,0.001563648
5,10,after training main model,67.41291008,9784576,0.009784576
5,11,before training anything,67.38701926,9784576,0.009784576
5,11,before training adversary (1),67.38552013,9784576,0.009784576
5,11,after training adversary (1),67.40448051,10289664,0.010289664
5,11,after training adversary (2),67.40894925,10885888,0.010885888
5,11,before training main model,67.40441907,10885888,0.010885888
5,11,after compiling,67.5221504,10886400,0.0108864
5,11,after training main model,67.47764736,18497792,0.018497792
5,12,before training anything,67.45485722,18497792,0.018497792
5,12,before training adversary (1),67.43773594,18497792,0.018497792
5,12,after training adversary (1),67.42104474,19120128,0.019120128
5,12,after training adversary (2),67.42580838,19598592,0.019598592
5,12,before training main model,67.42543155,19598592,0.019598592
5,12,after compiling,67.42222029,19599104,0.019599104
5,12,after training main model,67.47292467,27325952,0.027325952
5,13,before training anything,67.49475635,27325952,0.027325952
5,13,before training adversary (1),67.4708521,27325952,0.027325952
5,13,after training adversary (1),67.47828634,27863040,0.02786304
5,13,after training adversary (2),67.49595648,28329984,0.028329984
5,13,before training main model,67.49986816,28329984,0.028329984
5,13,after compiling,67.50478746,28330496,0.028330496
5,13,after training main model,67.59302349,36136704,0.036136704
5,14,before training anything,67.58559744,36136704,0.036136704
5,14,before training adversary (1),67.58167757,36136704,0.036136704
5,14,after training adversary (1),67.59698022,36644096,0.036644096
5,14,after training adversary (2),67.61964339,37174784,0.037174784
5,14,before training main model,67.61539174,37174784,0.037174784
5,14,after compiling,67.61357312,37175296,0.037175296
5,14,after training main model,67.68243507,44783616,0.044783616
5,15,before training anything,67.69619763,1125888,0.001125888
5,15,before training adversary (1),67.6927447,615680,0.00061568
5,15,after training adversary (1),67.75249715,1237248,0.001237248
5,15,after training adversary (2),67.75862477,1902336,0.001902336
5,15,before training main model,67.75413555,1902336,0.001902336
5,15,after compiling,67.75344333,1618176,0.001618176
5,15,after training main model,67.8805463,9469952,0.009469952
5,16,before training anything,67.88379443,9469952,0.009469952
5,16,before training adversary (1),67.88375757,9469952,0.009469952
5,16,after training adversary (1),67.93620275,9940480,0.00994048
5,16,after training adversary (2),67.9424,10464000,0.010464
5,16,before training main model,67.93193882,10464000,0.010464
5,16,after compiling,67.93700147,10464512,0.010464512
5,16,after training main model,68.01601331,17990912,0.017990912
5,17,before training anything,68.01475994,17990912,0.017990912
5,17,before training adversary (1),68.0110039,17990912,0.017990912
5,17,after training adversary (1),68.03124634,18475520,0.01847552
5,17,after training adversary (2),68.0384471,19123712,0.019123712
5,17,before training main model,68.04338688,19123712,0.019123712
5,17,after compiling,68.03831194,19124224,0.019124224
5,17,after training main model,68.08953242,27197952,0.027197952
5,18,before training anything,68.0912855,27197952,0.027197952
5,18,before training adversary (1),68.08516198,27197952,0.027197952
5,18,after training adversary (1),68.10651443,27724032,0.027724032
5,18,after training adversary (2),68.1238569,28360704,0.028360704
5,18,before training main model,68.12442214,28360704,0.028360704
5,18,after compiling,68.12448768,28361216,0.028361216
5,18,after training main model,68.20127539,36034048,0.036034048
5,19,before training anything,68.19627008,36034048,0.036034048
5,19,before training adversary (1),68.19487334,36034048,0.036034048
5,19,after training adversary (1),68.22040371,36613632,0.036613632
5,19,after training adversary (2),68.24623309,37068544,0.037068544
5,19,before training main model,68.24485274,37068544,0.037068544
5,19,after compiling,68.23938458,37069056,0.037069056
5,19,after training main model,68.35749274,44823808,0.044823808
5,20,before training anything,68.32910746,1166592,0.001166592
5,20,before training adversary (1),68.32603546,603136,0.000603136
5,20,after training adversary (1),68.4097577,1226496,0.001226496
5,20,after training adversary (2),68.42056294,1782272,0.001782272
5,20,before training main model,68.41565594,1782272,0.001782272
5,20,after compiling,68.41490637,1481984,0.001481984
5,20,after training main model,68.5683671,10142720,0.01014272
5,21,before training anything,68.56767898,10142720,0.01014272
5,21,before training adversary (1),68.56382874,10142720,0.01014272
5,21,after training adversary (1),68.58294477,10620928,0.010620928
5,21,after training adversary (2),68.58593485,11175168,0.011175168
5,21,before training main model,68.5887447,11175168,0.011175168
5,21,after compiling,68.5885399,11175680,0.01117568
5,21,after training main model,68.64129638,19168000,0.019168
5,22,before training anything,68.64238592,19168000,0.019168
5,22,before training adversary (1),68.64007987,19168000,0.019168
5,22,after training adversary (1),68.6706688,19811584,0.019811584
5,22,after training adversary (2),68.69756723,20485632,0.020485632
5,22,before training main model,68.69463859,20485632,0.020485632
5,22,after compiling,68.71522099,20486144,0.020486144
5,22,after training main model,68.7559721,28191488,0.028191488
5,23,before training anything,68.75737293,28191488,0.028191488
5,23,before training adversary (1),68.75828634,28191488,0.028191488
5,23,after training adversary (1),68.7916032,28714496,0.028714496
5,23,after training adversary (2),68.80251494,29233408,0.029233408
5,23,before training main model,68.80207258,29233408,0.029233408
5,23,after compiling,68.80013926,29233920,0.02923392
5,23,after training main model,68.87501005,36865024,0.036865024
5,24,before training anything,68.87245414,36865024,0.036865024
5,24,before training adversary (1),68.87164723,36865024,0.036865024
5,24,after training adversary (1),68.88666317,37356800,0.0373568
5,24,after training adversary (2),68.90179379,37837312,0.037837312
5,24,before training main model,68.94173389,37837312,0.037837312
5,24,after compiling,68.8979968,37837824,0.037837824
5,24,after training main model,68.97217946,45342976,0.045342976
5,25,before training anything,68.98918195,1162752,0.001162752
5,25,before training adversary (1),68.98712166,622592,0.000622592
5,25,after training adversary (1),69.06656768,1233920,0.00123392
5,25,after training adversary (2),69.08412314,1809152,0.001809152
5,25,before training main model,69.08044083,1809152,0.001809152
5,25,after compiling,69.07831091,1537280,0.00153728
5,25,after training main model,69.2038615,9720832,0.009720832
5,26,before training anything,69.20258765,9720832,0.009720832
5,26,before training adversary (1),69.1972137,9720832,0.009720832
5,26,after training adversary (1),69.22652058,10301952,0.010301952
5,26,after training adversary (2),69.2451287,10898944,0.010898944
5,26,before training main model,69.24483789,10898944,0.010898944
5,26,after compiling,69.24152832,10899456,0.010899456
5,26,after training main model,69.3028905,18897152,0.018897152
5,27,before training anything,69.29959322,18897152,0.018897152
5,27,before training adversary (1),69.34148301,18897152,0.018897152
5,27,after training adversary (1),69.33439283,19430912,0.019430912
5,27,after training adversary (2),69.37729024,19958528,0.019958528
5,27,before training main model,69.36992154,19958528,0.019958528
5,27,after compiling,69.36837325,19959040,0.01995904
5,27,after training main model,69.42334566,27158272,0.027158272
5,28,before training anything,69.42623744,27158272,0.027158272
5,28,before training adversary (1),69.42645453,27158272,0.027158272
5,28,after training adversary (1),69.43535514,27659520,0.02765952
5,28,after training adversary (2),69.4514729,28174336,0.028174336
5,28,before training main model,69.45150566,28174336,0.028174336
5,28,after compiling,69.45149747,28174848,0.028174848
5,28,after training main model,69.50405325,35674624,0.035674624
5,29,before training anything,69.51661568,35674624,0.035674624
